split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
train,2019,138,141312,1916,1916,143228
train,2020,193,197632,2649,2649,200281
train,2021,198,202752,2750,2750,205502
train,2022,114,116736,1530,1530,118266
train,2023,193,197632,2503,2503,200135
train,2024,123,125952,1707,1707,127659
train,2025,161,164864,2369,2369,167233
train,2026,180,184320,2740,2740,187060
train,2027,105,107520,1233,1233,108753
train,2028,190,194560,2806,2806,197366
train,2029,232,237568,3222,3222,240790
train,2030,176,180224,2340,2340,182564
train,2031,188,192512,2654,2654,195166
train,2032,33,33792,345,345,34137
train,2033,68,69632,714,714,70346
train,2034,268,274432,3812,3812,278244
train,2035,121,123904,1615,1615,125519
train,2036,225,230400,3063,3063,233463
train,2037,130,133120,1864,1864,134984
train,2038,155,158720,2169,2169,160889
train,2039,151,154624,2119,2119,156743
train,2040,95,97280,1255,1255,98535
train,2041,124,126976,1672,1672,128648
train,2042,142,145408,1780,1780,147188
train,2043,117,119808,1453,1453,121261
train,2044,129,132096,1625,1625,133721
train,2045,68,69632,734,734,70366
train,2046,110,112640,1344,1344,113984
train,2047,227,232448,3419,3419,235867
train,2048,127,130048,2039,2039,132087
train,2049,166,169984,2420,2420,172404
train,2050,121,123904,1691,1691,125595
train,2051,176,180224,2520,2520,182744
train,2052,134,137216,1794,1794,139010
train,2053,173,177152,2495,2495,179647
train,2054,195,199680,2577,2577,202257
train,2055,57,58368,685,685,59053
train,2056,189,193536,2711,2711,196247
train,2057,110,112640,1624,1624,114264
train,2058,99,101376,1459,1459,102835
train,2059,137,140288,1891,1891,142179
train,2060,210,215040,2650,2650,217690
train,2061,124,126976,1666,1666,128642
train,2062,146,149504,1712,1712,151216
train,2063,129,132096,2077,2077,134173
train,2064,136,139264,1612,1612,140876
train,2065,79,80896,911,911,81807
train,2066,102,104448,1442,1442,105890
train,2067,111,113664,1489,1489,115153
train,2068,190,194560,2728,2728,197288
train,2069,166,169984,2496,2496,172480
train,2070,150,153600,2182,2182,155782
train,2071,210,215040,3232,3232,218272
train,2072,134,137216,1776,1776,138992
train,2073,142,145408,2016,2016,147424
train,2074,140,143360,1822,1822,145182
train,2075,64,65536,696,696,66232
train,2076,85,87040,963,963,88003
train,2077,180,184320,2504,2504,186824
train,2078,211,216064,3179,3179,219243
train,2079,101,103424,1165,1165,104589
train,2080,90,92160,1076,1076,93236
train,2081,258,264192,3368,3368,267560
train,2082,161,164864,2305,2305,167169
train,2083,91,93184,1241,1241,94425
train,2084,182,186368,2416,2416,188784
train,2085,194,198656,2770,2770,201426
train,2086,90,92160,1000,1000,93160
train,2087,105,107520,1307,1307,108827
train,2088,152,155648,2110,2110,157758
train,2089,195,199680,3179,3179,202859
train,2090,128,131072,1832,1832,132904
train,2091,220,225280,3052,3052,228332
train,2092,91,93184,1095,1095,94279
train,2093,113,115712,1565,1565,117277
train,2094,161,164864,2339,2339,167203
train,2095,171,175104,2599,2599,177703
train,2096,158,161792,2190,2190,163982
train,2097,180,184320,2454,2454,186774
train,2098,155,158720,2273,2273,160993
train,2099,165,168960,2551,2551,171511
train,2100,137,140288,1873,1873,142161
train,2101,71,72704,815,815,73519
train,2102,99,101376,1351,1351,102727
train,2103,87,89088,1115,1115,90203
train,2104,172,176128,2588,2588,178716
train,2105,144,147456,1932,1932,149388
train,2106,171,175104,2433,2433,177537
train,2107,112,114688,1416,1416,116104
train,2108,127,130048,1595,1595,131643
train,2109,165,168960,2363,2363,171323
train,2110,91,93184,1221,1221,94405
train,2111,96,98304,1122,1122,99426
train,2112,149,152576,2369,2369,154945
train,2113,115,117760,1421,1421,119181
train,2114,131,134144,1777,1777,135921
train,2115,131,134144,1817,1817,135961
train,2116,115,117760,1223,1223,118983
train,2117,177,181248,2817,2817,184065
train,2118,156,159744,2202,2202,161946
train,2119,169,173056,2467,2467,175523
train,2120,187,191488,2579,2579,194067
train,2121,157,160768,2509,2509,163277
train,2122,140,143360,2096,2096,145456
train,2123,55,56320,593,593,56913
train,2124,104,106496,1356,1356,107852
train,2125,165,168960,2147,2147,171107
train,2126,183,187392,2733,2733,190125
train,2127,62,63488,702,702,64190
train,2128,82,83968,1018,1018,84986
train,2129,121,123904,1653,1653,125557
train,2130,103,105472,1293,1293,106765
train,2131,79,80896,991,991,81887
train,2132,170,174080,2418,2418,176498
train,2133,155,158720,2369,2369,161089
train,2134,77,78848,933,933,79781
train,2135,162,165888,2268,2268,168156
train,2136,95,97280,1317,1317,98597
train,2137,176,180224,2592,2592,182816
train,2138,173,177152,2721,2721,179873
train,2139,122,124928,1540,1540,126468
train,2140,173,177152,2165,2165,179317
train,2141,84,86016,1024,1024,87040
train,2142,66,67584,846,846,68430
train,2143,166,169984,2258,2258,172242
train,2144,157,160768,1997,1997,162765
train,2145,168,172032,2290,2290,174322
train,2146,184,188416,2780,2780,191196
train,2147,89,91136,1031,1031,92167
train,2148,89,91136,1121,1121,92257
train,2149,180,184320,2746,2746,187066
train,2150,124,126976,1386,1386,128362
train,2151,58,59392,598,598,59990
train,2152,72,73728,822,822,74550
train,2153,105,107520,1443,1443,108963
train,2154,143,146432,1879,1879,148311
train,2155,257,263168,3837,3837,267005
train,2156,82,83968,914,914,84882
train,2157,89,91136,957,957,92093
train,2158,186,190464,2586,2586,193050
train,2159,139,142336,1863,1863,144199
train,2160,97,99328,1223,1223,100551
train,2161,143,146432,1941,1941,148373
train,2162,159,162816,2157,2157,164973
train,2163,113,115712,1493,1493,117205
train,2164,112,114688,1568,1568,116256
train,2165,66,67584,774,774,68358
train,2166,67,68608,689,689,69297
train,2167,133,136192,1639,1639,137831
train,2168,113,115712,1395,1395,117107
train,2169,165,168960,2155,2155,171115
train,2170,101,103424,1263,1263,104687
train,2171,149,152576,2135,2135,154711
train,2172,97,99328,1355,1355,100683
train,2173,112,114688,1452,1452,116140
train,2174,92,94208,1116,1116,95324
train,2175,145,148480,2011,2011,150491
train,2176,131,134144,1653,1653,135797
train,2177,277,283648,4399,4399,288047
train,2178,163,166912,2363,2363,169275
train,2179,145,148480,1799,1799,150279
train,2180,138,141312,1862,1862,143174
train,2181,133,136192,1631,1631,137823
train,2182,146,149504,1964,1964,151468
train,2183,151,154624,2025,2025,156649
train,2184,137,140288,1711,1711,141999
train,2185,82,83968,938,938,84906
train,2186,167,171008,2487,2487,173495
train,2187,148,151552,2030,2030,153582
train,2188,79,80896,877,877,81773
train,2189,193,197632,2689,2689,200321
train,2190,102,104448,1398,1398,105846
train,2191,142,145408,1822,1822,147230
train,2192,118,120832,1628,1628,122460
train,2193,178,182272,2660,2660,184932
train,2194,178,182272,2786,2786,185058
train,2195,215,220160,3123,3123,223283
train,2196,153,156672,2133,2133,158805
train,2197,86,88064,1026,1026,89090
train,2198,104,106496,1278,1278,107774
train,2199,137,140288,2077,2077,142365
train,2200,131,134144,1985,1985,136129
train,2201,198,202752,3088,3088,205840
train,2202,151,154624,1873,1873,156497
train,2203,203,207872,2913,2913,210785
train,2204,155,158720,2109,2109,160829
train,2205,149,152576,2129,2129,154705
train,2206,132,135168,1764,1764,136932
train,2207,73,74752,809,809,75561
train,2208,150,153600,1940,1940,155540
train,2209,219,224256,2917,2917,227173
train,2210,118,120832,1542,1542,122374
train,2211,157,160768,2223,2223,162991
train,2212,113,115712,1363,1363,117075
train,2213,141,144384,1813,1813,146197
train,2214,144,147456,1772,1772,149228
train,2215,120,122880,1466,1466,124346
train,2216,227,232448,2959,2959,235407
train,2217,121,123904,1499,1499,125403
train,2218,176,180224,2526,2526,182750
train,2219,180,184320,2406,2406,186726
train,2220,184,188416,2532,2532,190948
train,2221,199,203776,2801,2801,206577
train,2222,53,54272,561,561,54833
train,2223,143,146432,1723,1723,148155
train,2224,197,201728,2741,2741,204469
train,2225,174,178176,2472,2472,180648
train,2226,154,157696,2074,2074,159770
train,2227,61,62464,689,689,63153
train,2228,154,157696,1914,1914,159610
train,2229,136,139264,1802,1802,141066
train,2230,167,171008,2225,2225,173233
train,2231,119,121856,1577,1577,123433
train,2232,52,53248,528,528,53776
train,2233,160,163840,2396,2396,166236
train,2234,187,191488,2615,2615,194103
train,2235,69,70656,783,783,71439
train,2236,203,207872,2857,2857,210729
train,2237,80,81920,916,916,82836
train,2238,115,117760,1539,1539,119299
train,2239,106,108544,1272,1272,109816
train,2240,127,130048,1453,1453,131501
train,2241,103,105472,1283,1283,106755
train,2242,128,131072,1644,1644,132716
train,2243,145,148480,1889,1889,150369
train,2244,117,119808,1633,1633,121441
train,2245,187,191488,2633,2633,194121
train,2246,126,129024,1656,1656,130680
train,2247,143,146432,1745,1745,148177
train,2248,183,187392,2741,2741,190133
train,2249,118,120832,1888,1888,122720
train,2250,238,243712,3478,3478,247190
train,2251,61,62464,677,677,63141
train,2252,105,107520,1423,1423,108943
train,2253,103,105472,1329,1329,106801
train,2254,191,195584,2913,2913,198497
train,2255,192,196608,2902,2902,199510
train,2256,149,152576,1881,1881,154457
train,2257,200,204800,2598,2598,207398
train,2258,141,144384,1929,1929,146313
train,2259,183,187392,2773,2773,190165
train,2260,118,120832,1518,1518,122350
train,2261,185,189440,2785,2785,192225
train,2262,202,206848,2662,2662,209510
train,2263,90,92160,1034,1034,93194
train,2264,135,138240,1839,1839,140079
train,2265,137,140288,2015,2015,142303
train,2266,263,269312,3741,3741,273053
train,2267,139,142336,1783,1783,144119
train,2268,88,90112,1040,1040,91152
train,2269,88,90112,1126,1126,91238
train,2270,138,141312,1886,1886,143198
train,2271,144,147456,1926,1926,149382
train,2272,129,132096,1671,1671,133767
train,2273,51,52224,639,639,52863
train,2274,174,178176,2270,2270,180446
train,2275,166,169984,2168,2168,172152
train,2276,182,186368,2620,2620,188988
train,2277,164,167936,2266,2266,170202
train,2278,236,241664,3458,3458,245122
train,2279,145,148480,2111,2111,150591
train,2280,164,167936,2154,2154,170090
train,2281,207,211968,2907,2907,214875
train,2282,159,162816,2419,2419,165235
train,2283,196,200704,2918,2918,203622
train,2284,100,102400,1374,1374,103774
train,2285,246,251904,3818,3818,255722
train,2286,124,126976,1652,1652,128628
train,2287,159,162816,2273,2273,165089
train,2288,125,128000,1755,1755,129755
train,2289,98,100352,1356,1356,101708
train,2290,36,36864,376,376,37240
train,2291,182,186368,2432,2432,188800
train,2292,67,68608,759,759,69367
train,2293,130,133120,1704,1704,134824
train,2294,172,176128,2400,2400,178528
train,2295,72,73728,824,824,74552
train,2296,153,156672,2327,2327,158999
train,2297,112,114688,1390,1390,116078
train,2298,142,145408,2004,2004,147412
train,2299,138,141312,1950,1950,143262
train,2300,125,128000,1643,1643,129643
train,2301,134,137216,1784,1784,139000
train,2302,99,101376,1385,1385,102761
train,2303,139,142336,1837,1837,144173
train,2304,200,204800,2602,2602,207402
train,2305,145,148480,2241,2241,150721
train,2306,229,234496,3489,3489,237985
train,2307,75,76800,897,897,77697
train,2308,116,118784,1558,1558,120342
train,2309,145,148480,1983,1983,150463
train,2310,175,179200,2447,2447,181647
train,2311,123,125952,1499,1499,127451
train,2312,161,164864,2353,2353,167217
train,2313,152,155648,2272,2272,157920
train,2314,166,169984,2266,2266,172250
train,2315,180,184320,2346,2346,186666
train,2316,143,146432,1977,1977,148409
train,2317,129,132096,1711,1711,133807
train,2318,114,116736,1510,1510,118246
train,2319,135,138240,1825,1825,140065
train,2320,97,99328,1115,1115,100443
train,2321,164,167936,2388,2388,170324
train,2322,172,176128,2472,2472,178600
train,2323,124,126976,2012,2012,128988
train,2324,141,144384,1803,1803,146187
train,2325,123,125952,1683,1683,127635
train,2326,167,171008,2595,2595,173603
train,2327,181,185344,2289,2289,187633
train,2328,115,117760,1621,1621,119381
train,2329,137,140288,1875,1875,142163
train,2330,76,77824,1040,1040,78864
train,2331,89,91136,1041,1041,92177
train,2332,159,162816,2233,2233,165049
train,2333,122,124928,1764,1764,126692
train,2334,151,154624,2221,2221,156845
train,2335,129,132096,1853,1853,133949
train,2336,203,207872,2789,2789,210661
train,2337,183,187392,2471,2471,189863
train,2338,217,222208,3047,3047,225255
train,2339,119,121856,1443,1443,123299
train,2340,143,146432,1753,1753,148185
train,2341,196,200704,2890,2890,203594
train,2342,147,150528,1791,1791,152319
train,2343,166,169984,2464,2464,172448
train,2344,100,102400,1232,1232,103632
train,2345,126,129024,1556,1556,130580
train,2346,139,142336,1727,1727,144063
train,2347,170,174080,2440,2440,176520
train,2348,87,89088,977,977,90065
train,2349,104,106496,1246,1246,107742
train,2350,148,151552,1990,1990,153542
train,2351,178,182272,2402,2402,184674
train,2352,202,206848,3124,3124,209972
train,2353,69,70656,785,785,71441
train,2354,128,131072,1580,1580,132652
train,2355,79,80896,1023,1023,81919
train,2356,106,108544,1276,1276,109820
train,2357,183,187392,2427,2427,189819
train,2358,119,121856,1661,1661,123517
train,2359,127,130048,1593,1593,131641
train,2360,95,97280,1041,1041,98321
train,2361,204,208896,2602,2602,211498
train,2362,159,162816,1951,1951,164767
train,2363,94,96256,1266,1266,97522
train,2364,197,201728,3249,3249,204977
train,2365,101,103424,1245,1245,104669
train,2366,202,206848,2782,2782,209630
train,2367,199,203776,2703,2703,206479
train,2368,137,140288,1777,1777,142065
train,2369,169,173056,2491,2491,175547
train,2370,170,174080,2224,2224,176304
train,2371,146,149504,1974,1974,151478
train,2372,95,97280,1231,1231,98511
train,2373,187,191488,2647,2647,194135
train,2374,185,189440,2779,2779,192219
train,2375,199,203776,2811,2811,206587
train,2376,122,124928,1432,1432,126360
train,2377,123,125952,1679,1679,127631
train,2378,81,82944,917,917,83861
train,2379,132,135168,1676,1676,136844
train,2380,165,168960,2295,2295,171255
train,2381,132,135168,1712,1712,136880
train,2382,74,75776,872,872,76648
train,2383,198,202752,2858,2858,205610
train,2384,92,94208,1194,1194,95402
train,2385,188,192512,2642,2642,195154
train,2386,134,137216,1774,1774,138990
train,2387,57,58368,645,645,59013
train,2388,77,78848,881,881,79729
train,2389,116,118784,1454,1454,120238
train,2390,169,173056,2311,2311,175367
train,2391,39,39936,403,403,40339
train,2392,86,88064,1242,1242,89306
train,2393,141,144384,1921,1921,146305
train,2394,126,129024,1528,1528,130552
train,2395,106,108544,1490,1490,110034
train,2396,97,99328,1201,1201,100529
train,2397,135,138240,1869,1869,140109
train,2398,117,119808,1389,1389,121197
train,2399,133,136192,1909,1909,138101
train,2400,119,121856,1475,1475,123331
train,2401,117,119808,1523,1523,121331
train,2402,154,157696,2138,2138,159834
train,2403,152,155648,2068,2068,157716
train,2404,172,176128,2342,2342,178470
train,2405,124,126976,1740,1740,128716
train,2406,63,64512,729,729,65241
train,2407,149,152576,1929,1929,154505
train,2408,92,94208,1142,1142,95350
train,2409,160,163840,2282,2282,166122
train,2410,84,86016,996,996,87012
train,2411,125,128000,1375,1375,129375
train,2412,138,141312,1926,1926,143238
train,2413,164,167936,2202,2202,170138
train,2414,148,151552,1888,1888,153440
train,2415,182,186368,2246,2246,188614
train,2416,136,139264,1704,1704,140968
train,2417,129,132096,1903,1903,133999
train,2418,181,185344,2695,2695,188039
train,2419,154,157696,2116,2116,159812
train,2420,188,192512,2680,2680,195192
train,2421,132,135168,1720,1720,136888
train,2422,146,149504,1860,1860,151364
train,2423,257,263168,3759,3759,266927
train,2424,202,206848,2776,2776,209624
train,2425,111,113664,1365,1365,115029
train,2426,181,185344,2589,2589,187933
train,2427,149,152576,1859,1859,154435
train,2428,133,136192,1703,1703,137895
train,2429,32,32768,328,328,33096
train,2430,150,153600,2094,2094,155694
train,2431,92,94208,1132,1132,95340
train,2432,145,148480,2173,2173,150653
train,2433,199,203776,2777,2777,206553
train,2434,192,196608,2746,2746,199354
train,2435,95,97280,1063,1063,98343
train,2436,176,180224,2576,2576,182800
train,2437,129,132096,1701,1701,133797
train,2438,120,122880,1632,1632,124512
train,2439,91,93184,1135,1135,94319
train,2440,159,162816,2189,2189,165005
train,2441,132,135168,1866,1866,137034
train,2442,116,118784,1500,1500,120284
train,2443,155,158720,2083,2083,160803
train,2444,134,137216,1670,1670,138886
train,2445,62,63488,630,630,64118
train,2446,96,98304,1292,1292,99596
train,2447,101,103424,1467,1467,104891
train,2448,106,108544,1366,1366,109910
train,2449,195,199680,2947,2947,202627
train,2450,124,126976,1650,1650,128626
train,2451,129,132096,1785,1785,133881
