from_ids,from,to_id,to,weight
45,Ġnot,21420,Ġcontinuity,0.7699775
47,Ġyou,4,.,0.35528255
47,Ġyou,10,Ġa,0.37181646
47,Ġyou,38,ĠI,0.33566123
47,Ġyou,192,Ġsee,0.77812594
47,Ġyou,1183,Ġwatch,0.18431719
47,Ġyou,1266,Ġmean,0.39283553
47,Ġyou,8378,Ġwhenever,0.9999857
49,Ġtheir,4,.,0.34673342
49,Ġtheir,5,Ġthe,0.18155295
49,Ġtheir,25,Ġas,0.9999956
49,Ġtheir,32,Ġare,0.15411045
49,Ġtheir,33,Ġhave,0.99999094
49,Ġtheir,36,Ġ(,0.22727309
49,Ġtheir,43,),0.2584754
49,Ġtheir,49,Ġtheir,0.29042968
49,Ġtheir,61,Ġwhich,0.15647444
49,Ġtheir,97,Ġother,0.1971029
49,Ġtheir,128,Ġ',0.12688762
49,Ġtheir,308,Ġown,0.9649688
49,Ġtheir,359,Ġ&,0.18156223
49,Ġtheir,410,Ġlittle,0.19925463
49,Ġtheir,583,Ġnear,0.16716366
49,Ġtheir,749,Ġcountries,0.3785435
49,Ġtheir,769,Ġre,0.31263697
49,Ġtheir,822,Ġfilm,0.15699676
49,Ġtheir,1033,ings,0.2817616
49,Ġtheir,1558,13,0.18561903
49,Ġtheir,1743,Ġsystems,0.1813317
49,Ġtheir,2297,Ġmodern,0.7184106
49,Ġtheir,2945,Ġratings,0.22739135
49,Ġtheir,3035,Ġcool,0.18378647
49,Ġtheir,3541,Ġfilms,0.17080194
49,Ġtheir,5211,Ġrated,0.12992574
49,Ġtheir,6014,work,0.26485938
49,Ġtheir,14499,ĠPG,0.30966195
49,Ġtheir,29222,Ġtame,0.17192589
49,Ġtheir,34978,viously,0.29761586
49,Ġtheir,43282,Ġcrappy,0.2086696
50,Ġor,4,.,0.1711253
50,Ġor,50,Ġor,0.26118445
50,Ġor,3038,Ġeffects,0.12704007
50,Ġor,3809,br,0.12335512
50,Ġor,6935,ĠMaster,0.16256627
50,Ġor,7876,ige,0.70351696
50,Ġor,14690,Ġcostumes,0.16225795
50,Ġor,48709,Ġ/>,0.1298502
50,Ġor,49007,><,0.38632354
52,Ġwe,20,ĠThe,0.1333699
52,Ġwe,52,Ġwe,0.25813386
52,Ġwe,53,Ġbut,0.21266349
52,Ġwe,84,Ġour,0.23691076
52,Ġwe,120,Ġget,0.87675005
52,Ġwe,209,Ġthese,0.47111723
52,Ġwe,3680,Ġotherwise,0.9998499
52,Ġwe,42986,Ġcaric,0.15756787
53,Ġbut,4,.,0.14781292
53,Ġbut,5,Ġthe,0.26787242
53,Ġbut,20,ĠThe,0.2651438
53,Ġbut,32,Ġare,0.21688566
53,Ġbut,52,Ġwe,0.29492828
53,Ġbut,120,Ġget,0.16302118
53,Ġbut,209,Ġthese,0.14395778
53,Ġbut,253,Ġend,0.999964
53,Ġbut,359,Ġ&,0.16698164
53,Ġbut,3680,Ġotherwise,0.8693524
53,Ġbut,7478,Ġbriefly,0.46788546
54,Ġwho,24,Ġit,0.28215417
54,Ġwho,25,Ġas,0.1375009
54,Ġwho,34,Ġhas,0.7578466
54,Ġwho,54,Ġwho,0.18777975
54,Ġwho,359,Ġ&,0.39287782
54,Ġwho,734,...,0.13654467
54,Ġwho,961,Ġeveryone,0.99989593
54,Ġwho,1072,Ġwants,0.2676447
54,Ġwho,1462,Ġdead,0.3165939
54,Ġwho,2280,Ġcamera,0.14617802
54,Ġwho,3059,Ġassociated,0.14828879
54,Ġwho,13973,Ġlearnt,0.56709135
54,Ġwho,26020,Ġcurse,0.1332647
55,Ġmore,55,Ġmore,0.37647384
55,Ġmore,500,R,0.13783036
55,Ġmore,540,Ġless,0.19490361
55,Ġmore,2603,ost,0.26242745
55,Ġmore,5211,Ġrated,0.20267615
55,Ġmore,18759,arest,0.63725847
57,Ġbeen,9,Ġof,0.22989804
57,Ġbeen,10,Ġa,0.19744879
57,Ġbeen,15,Ġon,0.85916555
57,Ġbeen,25,Ġas,0.2578637
57,Ġbeen,33,Ġhave,0.9997186
57,Ġbeen,38,ĠI,0.29364118
57,Ġbeen,450,Ġseen,0.15054992
57,Ġbeen,628,Ġlate,0.5352772
57,Ġbeen,688,Ġweeks,0.14785163
57,Ġbeen,734,...,0.13089697
57,Ġbeen,741,Ġb,0.13572523
57,Ġbeen,828,Ġbit,0.1976161
57,Ġbeen,1183,Ġwatch,0.1395328
57,Ġbeen,1276,Ġdecided,0.12884733
57,Ġbeen,1620,As,0.51989365
57,Ġbeen,7232,ender,0.21916617
58,Ġwere,4,.,0.1365903
58,Ġwere,5,Ġthe,0.12653688
58,Ġwere,7,Ġto,0.41059875
58,Ġwere,9,Ġof,0.2259503
58,Ġwere,14,Ġthat,0.999948
58,Ġwere,18,'s,0.1406536
58,Ġwere,58,Ġwere,0.29581574
58,Ġwere,85,ĠIt,0.35960254
58,Ġwere,87,Ġthan,0.15155816
58,Ġwere,141,Ġhow,0.1839999
58,Ġwere,190,Ġeven,0.23550299
58,Ġwere,209,Ġthese,0.421164
58,Ġwere,233,Ġpart,0.77862364
58,Ġwere,308,Ġown,0.29615024
58,Ġwere,311,Ġshow,0.30737546
58,Ġwere,322,).,0.13283467
58,Ġwere,341,Ġused,0.7820349
58,Ġwere,596,Ġwhy,0.72260046
58,Ġwere,1106,If,0.1540903
58,Ġwere,1195,Ġrather,0.15972681
58,Ġwere,1980,Ġones,0.16302429
58,Ġwere,2002,Ġexplained,0.35743734
58,Ġwere,2580,ets,0.999816
58,Ġwere,5132,ĠTheatre,0.12416935
58,Ġwere,11678,Ġwooden,0.14919628
58,Ġwere,32986,Ġpupp,0.2501366
58,Ġwere,43289,Ġ1902,0.18140264
58,Ġwere,49069,.<,0.20120981
59,Ġabout,5,Ġthe,0.20967644
59,Ġabout,6,",",0.1382546
59,Ġabout,39,Ġhis,0.74114186
59,Ġabout,59,Ġabout,0.15907535
59,Ġabout,255,ĠT,0.15765877
59,Ġabout,301,Ġlife,0.36371362
59,Ġabout,359,Ġ&,0.15642665
59,Ġabout,419,Ġearly,0.33120486
59,Ġabout,4643,ces,0.99997735
59,Ġabout,7448,Ġdescribes,0.19715819
59,Ġabout,32256,Ġreminis,0.9006406
61,Ġwhich,5,Ġthe,0.29919866
61,Ġwhich,6,",",0.20607896
61,Ġwhich,7,Ġto,0.18481298
61,Ġwhich,11,Ġin,0.12576304
61,Ġwhich,14,Ġthat,0.24180171
61,Ġwhich,18,'s,0.23565875
61,Ġwhich,19,Ġwith,0.29098368
61,Ġwhich,20,ĠThe,0.41688466
61,Ġwhich,23,Ġat,0.99999464
61,Ġwhich,37,Ġhe,0.75428957
61,Ġwhich,38,ĠI,0.795238
61,Ġwhich,59,Ġabout,0.38896203
61,Ġwhich,61,Ġwhich,0.5428923
61,Ġwhich,89,Ġthere,0.19857845
61,Ġwhich,120,Ġget,0.165691
61,Ġwhich,146,Ġmake,0.3815379
61,Ġwhich,147,Ġwhere,0.1876482
61,Ġwhich,182,Ġvery,0.26562077
61,Ġwhich,277,Ġanother,0.3364186
61,Ġwhich,301,Ġlife,0.35327503
61,Ġwhich,303,Ġfound,0.5992664
61,Ġwhich,359,Ġ&,0.20911498
61,Ġwhich,419,Ġearly,0.27580577
61,Ġwhich,477,Ġpoint,0.57659256
61,Ġwhich,554,Ġstarted,0.13929644
61,Ġwhich,568,Ġdecision,0.14133094
61,Ġwhich,596,Ġwhy,0.25531203
61,Ġwhich,648,Ġyet,0.27869213
61,Ġwhich,691,Ġrating,0.5587271
61,Ġwhich,851,Ġgave,0.19445503
61,Ġwhich,864,Ġquestion,0.14040625
61,Ġwhich,888,Ġactually,0.15846638
61,Ġwhich,931,Ġproduction,0.26333603
61,Ġwhich,1183,Ġwatch,0.18967539
61,Ġwhich,1521,Ġdesign,0.20596644
61,Ġwhich,1558,13,0.38826698
61,Ġwhich,1712,Ġalthough,0.14613444
61,Ġwhich,1808,Ġart,0.14689794
61,Ġwhich,2435,Ġlearned,0.61115646
61,Ġwhich,2580,ets,0.9998654
61,Ġwhich,2818,Ġhoping,0.12773483
61,Ġwhich,3444,Ġimpressive,0.23411748
61,Ġwhich,3997,Ġincredible,0.4192037
61,Ġwhich,4206,Ġexcellent,0.12578477
61,Ġwhich,7911,Ġdealt,0.6680874
61,Ġwhich,12123,Ġsequel,0.9999993
61,Ġwhich,12940,ĠRomania,0.9802085
61,Ġwhich,13973,Ġlearnt,0.14056636
61,Ġwhich,14690,Ġcostumes,0.123401344
61,Ġwhich,18089,ĠLegacy,0.15317695
61,Ġwhich,23392,Ġredesign,0.21545465
61,Ġwhich,26504,Ġprops,0.40637022
61,Ġwhich,32256,Ġreminis,0.12759499
61,Ġwhich,32986,Ġpupp,0.36304435
61,Ġwhich,34619,Ġfateful,0.12862934
61,Ġwhich,43282,Ġcrappy,0.29301828
61,Ġwhich,49069,.<,0.17699237
62,Ġup,5,Ġthe,0.16871305
62,Ġup,6,",",0.3349552
62,Ġup,11,Ġin,0.8454746
62,Ġup,41,Ġan,0.21655984
62,Ġup,62,Ġup,0.36397845
62,Ġup,946,Ġhold,0.9999596
62,Ġup,4338,Ġfootage,0.13026443
62,Ġup,8862,Ġdoubles,0.3024337
62,Ġup,9548,ĠInn,0.2592356
62,Ġup,11375,Ġpositioned,0.16098225
62,Ġup,32256,Ġreminis,0.15241782
65,Ġone,5,Ġthe,0.9999274
65,Ġone,6,",",0.87262166
65,Ġone,9,Ġof,0.22151513
65,Ġone,11,Ġin,0.3563475
65,Ġone,13,Ġfor,0.13503939
65,Ġone,14,Ġthat,0.45048392
65,Ġone,18,'s,0.12393299
65,Ġone,24,Ġit,0.27401617
65,Ġone,25,Ġas,0.7426122
65,Ġone,38,ĠI,0.14149266
65,Ġone,42,Ġthis,0.999997
65,Ġone,65,Ġone,0.65458405
65,Ġone,70,Ġall,0.25749287
65,Ġone,74,Ġwould,0.14168848
65,Ġone,85,ĠIt,0.26944047
65,Ġone,122,Ġnow,0.19376291
65,Ġone,130,Ġthree,0.57269883
65,Ġone,133,The,0.8781149
65,Ġone,156,Ġmade,0.16130768
65,Ġone,185,Ġtake,0.502468
65,Ġone,277,Ġanother,0.12502235
65,Ġone,359,Ġ&,0.139669
65,Ġone,409,Ġaway,0.13791253
65,Ġone,498,Ġtimes,0.27566385
65,Ġone,596,Ġwhy,0.14251849
65,Ġone,631,Ġthing,0.5426181
65,Ġone,651,Ġseries,0.16728957
65,Ġone,657,Ġlove,0.18778038
65,Ġone,707,Ġseven,0.13051707
65,Ġone,822,Ġfilm,0.31258768
65,Ġone,941,Ġespecially,0.5358348
65,Ġone,1195,Ġrather,0.19055913
65,Ġone,1712,Ġalthough,0.9999348
65,Ġone,2198,Ġcompletely,0.14923224
65,Ġone,3007,Ġworse,0.1916857
65,Ġone,3038,Ġeffects,0.16493198
65,Ġone,3280,Ġbasic,0.7472038
65,Ġone,3541,Ġfilms,0.18929031
65,Ġone,4089,Ġsuspects,0.8751577
65,Ġone,4260,Ġsuicide,0.1270841
65,Ġone,6583,ĠFull,0.14067851
65,Ġone,6644,Ġmakers,0.13774973
65,Ġone,10132,Ġmemorable,0.24547088
65,Ġone,10571,Ġfilmed,0.14837323
65,Ġone,34978,viously,0.72790116
65,Ġone,38684,ĠRetro,0.15258245
65,Ġone,49069,.<,0.1660452
67,Ġalso,5,Ġthe,0.26529297
67,Ġalso,10,Ġa,0.64143944
67,Ġalso,20,ĠThe,0.14957134
67,Ġalso,21,Ġwas,0.99878544
67,Ġalso,25,Ġas,0.17821193
67,Ġalso,67,Ġalso,0.12997128
67,Ġalso,635,ĠHowever,0.5712825
67,Ġalso,4085,Ġgift,0.17067386
67,Ġalso,26020,Ġcurse,0.42270344
70,Ġall,4,.,0.15605037
70,Ġall,5,Ġthe,0.86227447
70,Ġall,6,",",0.8476025
70,Ġall,7,Ġto,0.1728496
70,Ġall,9,Ġof,0.24864833
70,Ġall,11,Ġin,0.85400295
70,Ġall,16,Ġis,0.41055748
70,Ġall,18,'s,0.9999883
70,Ġall,21,Ġwas,0.15503836
70,Ġall,23,Ġat,0.9999976
70,Ġall,24,Ġit,0.6177145
70,Ġall,32,Ġare,0.5460159
70,Ġall,33,Ġhave,0.21574455
70,Ġall,42,Ġthis,0.2753751
70,Ġall,65,Ġone,0.20862001
70,Ġall,70,Ġall,0.2755203
70,Ġall,84,Ġour,0.12675297
70,Ġall,87,Ġthan,0.45699552
70,Ġall,89,Ġthere,0.17121646
70,Ġall,106,Ġthem,0.9999608
70,Ġall,117,Ġno,0.61309046
70,Ġall,120,Ġget,0.17892309
70,Ġall,149,Ġthrough,0.26288712
70,Ġall,152,ĠThis,0.12171333
70,Ġall,169,Ġway,0.8207996
70,Ġall,238,"),",0.27814388
70,Ġall,359,Ġ&,0.99989855
70,Ġall,450,Ġseen,0.6161867
70,Ġall,657,Ġlove,0.22353439
70,Ġall,841,Ġfans,0.4652228
70,Ġall,912,Ġstop,0.20040135
70,Ġall,941,Ġespecially,0.23295864
70,Ġall,1079,Ġrest,0.4943762
70,Ġall,1159,Ġkids,0.2415546
70,Ġall,1183,Ġwatch,0.17771836
70,Ġall,1195,Ġrather,0.8188064
70,Ġall,1683,Ġeffect,0.15040544
70,Ġall,1712,Ġalthough,0.17092487
70,Ġall,1828,Ġtough,0.21602376
70,Ġall,1980,Ġones,0.99995446
70,Ġall,2682,Ġstuff,0.9999752
70,Ġall,3038,Ġeffects,0.5329825
70,Ġall,4146,Ġnone,0.12583497
70,Ġall,4298,Ġmotion,0.14894211
70,Ġall,5322,Ġhonest,0.30915186
70,Ġall,6935,ĠMaster,0.26489297
70,Ġall,7235,Ġfocuses,0.1507765
70,Ġall,8015,amer,0.14582269
70,Ġall,10571,Ġfilmed,0.54697955
70,Ġall,16276,?),0.2953818
70,Ġall,19269,Ġanimation,0.28028092
70,Ġall,22018,Ġdull,0.24726
70,Ġall,29222,Ġtame,0.12192847
70,Ġall,35138,Ġtedious,0.1787718
70,Ġall,45136,ĠPuppet,0.61296415
74,Ġwould,5,Ġthe,0.827376
74,Ġwould,6,",",0.14419955
74,Ġwould,7,Ġto,0.2573769
74,Ġwould,11,Ġin,0.20684102
74,Ġwould,12,-,0.13007168
74,Ġwould,20,ĠThe,0.47866604
74,Ġwould,38,ĠI,0.17667572
74,Ġwould,74,Ġwould,0.5011921
74,Ġwould,109,Ġdo,0.1646811
74,Ġwould,116,?,0.14452273
74,Ġwould,185,Ġtake,0.50273496
74,Ġwould,322,).,0.2925107
74,Ġwould,596,Ġwhy,0.9997774
74,Ġwould,671,Ġreturn,0.8503189
74,Ġwould,734,...,0.23274642
74,Ġwould,1266,Ġmean,0.2722219
74,Ġwould,2145,Ġremember,0.35357434
74,Ġwould,2580,ets,0.99944776
74,Ġwould,3997,Ġincredible,0.17240798
74,Ġwould,6644,Ġmakers,0.43114123
74,Ġwould,7844,Ġkiller,0.16541247
74,Ġwould,32986,Ġpupp,0.15013576
74,Ġwould,34972,2004,0.1257815
75,'t,5,Ġthe,0.18541469
75,'t,6,",",0.32656932
75,'t,18,'s,0.24335453
75,'t,21,Ġwas,0.16076364
75,'t,33,Ġhave,0.93054
75,'t,38,ĠI,0.19149753
75,'t,75,'t,0.2282849
75,'t,218,Ġdon,0.99988925
75,'t,615,Ġenough,0.4507561
75,'t,734,...,0.73395324
75,'t,938,Ġwasn,0.99972886
75,'t,1099,Ġbad,0.82386297
75,'t,1106,If,0.33609003
75,'t,1268,Ġanyone,0.21531963
75,'t,1599,ĠDon,0.16763447
75,'t,3549,Ġkill,0.8091357
75,'t,5856,Ġlegs,0.13504046
75,'t,6710,ĠAf,0.15476932
76,Ġyear,5,Ġthe,0.13117164
76,Ġyear,10,Ġa,0.2376127
76,Ġyear,76,Ġyear,0.13522163
76,Ġyear,793,Ġold,0.96072626
76,Ġyear,1145,Ġmet,0.20548041
76,Ġyear,1840,ĠGod,0.23862332
76,Ġyear,2297,Ġmodern,0.19033323
76,Ġyear,10377,ĠEgyptian,0.20382997
76,Ġyear,23513,Ġ3000,0.9998505
76,Ġyear,48158,Ġsorcerer,0.18063128
77,Ġwhen,5,Ġthe,0.31442705
77,Ġwhen,9,Ġof,0.13233702
77,Ġwhen,10,Ġa,0.18965113
77,Ġwhen,11,Ġin,0.31140298
77,Ġwhen,36,Ġ(,0.22756653
77,Ġwhen,37,Ġhe,0.8560031
77,Ġwhen,39,Ġhis,0.66656595
77,Ġwhen,77,Ġwhen,0.45378402
77,Ġwhen,91,ĠHe,0.23695034
77,Ġwhen,124,Ġback,0.27144483
77,Ġwhen,147,Ġwhere,0.21372549
77,Ġwhen,363,Ġnight,0.99998224
77,Ġwhen,477,Ġpoint,0.15390176
77,Ġwhen,1145,Ġmet,0.5514293
77,Ġwhen,1403,Ġself,0.1996129
77,Ġwhen,2075,Ġran,0.49999976
77,Ġwhen,2201,ĠParis,0.99990225
77,Ġwhen,3240,Ġyounger,0.24560691
77,Ġwhen,6710,ĠAf,0.15285331
77,Ġwhen,7448,Ġdescribes,0.39157218
77,Ġwhen,34619,Ġfateful,0.44809705
77,Ġwhen,43289,Ġ1902,0.18471205
78,Ġfirst,5,Ġthe,0.9999243
78,Ġfirst,9,Ġof,0.91820794
78,Ġfirst,11,Ġin,0.94446194
78,Ġfirst,21,Ġwas,0.27909622
78,Ġfirst,30,Ġby,0.37296984
78,Ġfirst,38,ĠI,0.34958047
78,Ġfirst,78,Ġfirst,0.3950786
78,Ġfirst,130,Ġthree,0.8997889
78,Ġfirst,145,Ġbeing,0.18193905
78,Ġfirst,220,Ġnext,0.1949217
78,Ġfirst,317,Ġplace,0.9519914
78,Ġfirst,651,Ġseries,0.14567977
78,Ġfirst,656,Ġearlier,0.25714684
78,Ġfirst,1072,Ġwants,0.1667306
78,Ġfirst,1079,Ġrest,0.52836215
78,Ġfirst,1183,Ġwatch,0.7373212
78,Ġfirst,1276,Ġdecided,0.17834038
78,Ġfirst,2378,Ġfan,0.31999823
78,Ġfirst,2661,Ġwhom,0.29520014
78,Ġfirst,3468,Ġfranchise,0.33565918
78,Ġfirst,3541,Ġfilms,0.1456856
78,Ġfirst,3556,Ġsecret,0.1586188
78,Ġfirst,3579,Ġstolen,0.37682343
78,Ġfirst,3809,br,0.21626946
78,Ġfirst,4206,Ġexcellent,0.13445155
78,Ġfirst,6395,ĠIII,0.14768487
78,Ġfirst,6935,ĠMaster,0.217254
78,Ġfirst,12123,Ġsequel,0.22758533
78,Ġfirst,26020,Ġcurse,0.20602465
78,Ġfirst,26504,Ġprops,0.1676162
84,Ġour,9,Ġof,0.9999318
84,Ġour,10,Ġa,0.18164156
84,Ġour,52,Ġwe,0.23518656
84,Ġour,70,Ġall,0.26857147
84,Ġour,84,Ġour,0.20872644
84,Ġour,359,Ġ&,0.16379474
84,Ġour,841,Ġfans,0.41513246
84,Ġour,938,Ġwasn,0.19986707
84,Ġour,1099,Ġbad,0.12998873
84,Ġour,1106,If,0.3799152
84,Ġour,1762,Ġlack,0.53173923
84,Ġour,5548,Ġfavourite,0.8900172
84,Ġour,32986,Ġpupp,0.21792753
85,ĠIt,4,.,0.99929345
85,ĠIt,18,'s,0.82653356
85,ĠIt,190,Ġeven,0.29376736
85,ĠIt,209,Ġthese,0.20583601
85,ĠIt,393,Ġnever,0.33703125
85,ĠIt,596,Ġwhy,0.28218362
85,ĠIt,822,Ġfilm,0.13132514
85,ĠIt,2002,Ġexplained,0.5372776
87,Ġthan,4,.,0.27155113
87,Ġthan,5,Ġthe,0.88239515
87,Ġthan,6,",",0.25703058
87,Ġthan,9,Ġof,0.17291589
87,Ġthan,15,Ġon,0.4381105
87,Ġthan,16,Ġis,0.41285136
87,Ġthan,20,ĠThe,0.13385087
87,Ġthan,58,Ġwere,0.16353431
87,Ġthan,70,Ġall,0.2942415
87,Ġthan,87,Ġthan,0.30093235
87,Ġthan,152,ĠThis,0.3027464
87,Ġthan,169,Ġway,0.3755892
87,Ġthan,190,Ġeven,0.2745796
87,Ġthan,209,Ġthese,0.23011374
87,Ġthan,255,ĠT,0.12559955
87,Ġthan,326,Ġt,0.29365695
87,Ġthan,341,Ġused,0.24563374
87,Ġthan,393,Ġnever,0.3776321
87,Ġthan,596,Ġwhy,0.21500398
87,Ġthan,1003,Ġhimself,0.22189479
87,Ġthan,1159,Ġkids,0.38565916
87,Ġthan,1195,Ġrather,0.9999943
87,Ġthan,1712,Ġalthough,0.25423577
87,Ġthan,1980,Ġones,0.68395877
87,Ġthan,2580,ets,0.15717183
87,Ġthan,2682,Ġstuff,0.26847732
87,Ġthan,7553,ĠAndre,0.14028122
87,Ġthan,8015,amer,0.99999523
87,Ġthan,28289,Ġconcent,0.3641752
87,Ġthan,29222,Ġtame,0.8563449
87,Ġthan,32986,Ġpupp,0.26248583
89,Ġthere,4,.,0.17605993
89,Ġthere,5,Ġthe,0.6223718
89,Ġthere,6,",",0.9999819
89,Ġthere,7,Ġto,0.15680769
89,Ġthere,9,Ġof,0.47420615
89,Ġthere,10,Ġa,0.28619066
89,Ġthere,11,Ġin,0.2663616
89,Ġthere,18,'s,0.78962153
89,Ġthere,20,ĠThe,0.49855223
89,Ġthere,32,Ġare,0.15729627
89,Ġthere,42,Ġthis,0.15998474
89,Ġthere,43,),0.20453997
89,Ġthere,45,Ġnot,0.43329605
89,Ġthere,65,Ġone,0.21543102
89,Ġthere,70,Ġall,0.15342124
89,Ġthere,89,Ġthere,0.6372337
89,Ġthere,95,Ġjust,0.30769074
89,Ġthere,98,Ġso,0.3434861
89,Ġthere,103,Ġsome,0.59961265
89,Ġthere,117,Ġno,0.74427754
89,Ġthere,218,Ġdon,0.31809548
89,Ġthere,259,Ġhere,0.20263804
89,Ġthere,345,ĠThere,0.2926496
89,Ġthere,350,Ġtoo,0.24135847
89,Ġthere,359,Ġ&,0.99999785
89,Ġthere,456,Ġagain,0.99999404
89,Ġthere,500,R,0.16145498
89,Ġthere,568,Ġdecision,0.22628869
89,Ġthere,768,Ġcourse,0.999895
89,Ġthere,881,Ġsingle,0.17308544
89,Ġthere,912,Ġstop,0.26376945
89,Ġthere,931,Ġproduction,0.12229254
89,Ġthere,1169,Ġeither,0.26781562
89,Ġthere,1268,Ġanyone,0.14348376
89,Ġthere,1558,13,0.12574306
89,Ġthere,1683,Ġeffect,0.1929478
89,Ġthere,1892,ĠThen,0.70066494
89,Ġthere,1925,Ġblood,0.389379
89,Ġthere,2272,Ġgreen,0.16445333
89,Ġthere,2343,Ġshown,0.19773532
89,Ġthere,3334,Ġobviously,0.49474597
89,Ġthere,3784,Ġpushing,0.17319657
89,Ġthere,3891,Ġtherefore,0.99996877
89,Ġthere,4146,Ġnone,0.5372534
89,Ġthere,4298,Ġmotion,0.14151207
89,Ġthere,8705,ĠBesides,0.2089424
89,Ġthere,8862,Ġdoubles,0.29134294
89,Ġthere,18759,arest,0.2853244
89,Ġthere,19269,Ġanimation,0.4049211
89,Ġthere,21854,Ġswearing,0.38180023
89,Ġthere,23392,Ġredesign,0.136638
89,Ġthere,33139,Ġbaff,0.19292168
89,Ġthere,36067,Ġnudity,0.3808876
91,ĠHe,4,.,0.99935514
91,ĠHe,5,Ġthe,0.2656126
91,ĠHe,37,Ġhe,0.37336293
91,ĠHe,39,Ġhis,0.24592036
91,ĠHe,91,ĠHe,0.8298858
91,ĠHe,141,Ġhow,0.13177331
91,ĠHe,261,on,0.14145955
91,ĠHe,322,).,0.9995035
91,ĠHe,851,Ġgave,0.13882008
91,ĠHe,1180,au,0.13282372
91,ĠHe,3026,Ġtells,0.69885993
91,ĠHe,4643,ces,0.1733538
91,ĠHe,6710,ĠAf,0.19369183
91,ĠHe,7448,Ġdescribes,0.7079891
91,ĠHe,10101,zel,0.19390751
94,Ġlast,78,Ġfirst,0.1620162
94,Ġlast,94,Ġlast,0.44038373
94,Ġlast,1004,Ġturn,0.1547449
94,Ġlast,1313,Ġpositive,0.21728754
94,Ġlast,6935,ĠMaster,0.49386808
94,Ġlast,19222,Ġhandsome,0.1967092
95,Ġjust,5,Ġthe,0.50559556
95,Ġjust,6,",",0.3164167
95,Ġjust,14,Ġthat,0.12487493
95,Ġjust,18,'s,0.2062028
95,Ġjust,95,Ġjust,0.3390867
95,Ġjust,552,Ġalong,0.16038609
95,Ġjust,631,Ġthing,0.2304649
95,Ġjust,1183,Ġwatch,0.25985506
95,Ġjust,3167,Ġassistant,0.9998802
95,Ġjust,3444,Ġimpressive,0.15304264
95,Ġjust,3541,Ġfilms,0.15078808
95,Ġjust,3784,Ġpushing,0.83543724
95,Ġjust,6935,ĠMaster,0.39834508
95,Ġjust,9548,ĠInn,0.28755423
95,Ġjust,29771,Ġpuppet,0.19314767
95,Ġjust,34972,2004,0.96209407
97,Ġother,11,Ġin,0.34787124
97,Ġother,33,Ġhave,0.3918935
97,Ġother,36,Ġ(,0.36762217
97,Ġother,97,Ġother,0.26147348
97,Ġother,308,Ġown,0.16776536
97,Ġother,382,ĠUS,0.48587963
97,Ġother,749,Ġcountries,0.9784499
97,Ġother,2413,ob,0.2200514
97,Ġother,34978,viously,0.9999869
98,Ġso,4,.,0.6041821
98,Ġso,5,Ġthe,0.26225114
98,Ġso,9,Ġof,0.29299417
98,Ġso,14,Ġthat,0.3656158
98,Ġso,16,Ġis,0.32761365
98,Ġso,18,'s,0.40862596
98,Ġso,24,Ġit,0.82999116
98,Ġso,25,Ġas,0.20828383
98,Ġso,28,Ġbe,0.14579387
98,Ġso,33,Ġhave,0.20339818
98,Ġso,65,Ġone,0.12350937
98,Ġso,98,Ġso,0.82527304
98,Ġso,116,?,0.12236955
98,Ġso,156,Ġmade,0.8277771
98,Ġso,218,Ġdon,0.3349701
98,Ġso,359,Ġ&,0.26941726
98,Ġso,444,Ġfar,0.96633977
98,Ġso,460,Ġalways,0.13901542
98,Ġso,651,Ġseries,0.9999914
98,Ġso,657,Ġlove,0.23340426
98,Ġso,822,Ġfilm,0.16374032
98,Ġso,931,Ġproduction,0.21903671
98,Ġso,1065,Ġabove,0.13716865
98,Ġso,1183,Ġwatch,0.13081533
98,Ġso,1521,Ġdesign,0.8067566
98,Ġso,2012,Ġstarts,0.12697032
98,Ġso,2067,Ġwait,0.9999796
98,Ġso,2198,Ġcompletely,0.16576774
98,Ġso,3007,Ġworse,0.31861275
98,Ġso,3444,Ġimpressive,0.28031003
98,Ġso,3541,Ġfilms,0.9999417
98,Ġso,5856,Ġlegs,0.16303399
98,Ġso,6935,ĠMaster,0.17803815
98,Ġso,10132,Ġmemorable,0.8783533
98,Ġso,11375,Ġpositioned,0.2833018
98,Ġso,14690,Ġcostumes,0.16277161
98,Ġso,16141,Ġdistinctive,0.14037961
98,Ġso,48709,Ġ/>,0.14019659
101,Ġlike,4,.,0.1536264
101,Ġlike,10,Ġa,0.75180477
101,Ġlike,19,Ġwith,0.16517225
101,Ġlike,227,Ġbetween,0.30331784
101,Ġlike,2116,Ġcross,0.36211318
101,Ġlike,2653,Ġfeels,0.99986327
101,Ġlike,6395,ĠIII,0.17436792
101,Ġlike,6935,ĠMaster,0.20210038
101,Ġlike,29790,ĠSut,0.17178583
101,Ġlike,38684,ĠRetro,0.60359716
101,Ġlike,49069,.<,0.12625374
102,a,5,Ġthe,0.45094666
102,a,19,Ġwith,0.4583533
102,a,36,Ġ(,0.9464137
102,a,38,ĠI,0.52132267
102,a,39,Ġhis,0.13204947
102,a,91,ĠHe,0.16451715
102,a,102,a,0.9756388
102,a,123,Ġhim,0.17033717
102,a,301,Ġlife,0.15908574
102,a,322,).,0.15411986
102,a,359,Ġ&,0.8270771
102,a,657,Ġlove,0.43339688
102,a,664,Ġyoung,0.17833237
102,a,1180,au,0.15789579
102,a,1291,Ġrelationship,0.24745938
102,a,2721,Ġbeautiful,0.2754647
